sumario_S8__D5_C11_GPovo.txt.seg_S9, 0.6, 0, 1, COMPLEMENTO, 0.1, 0.5, sim
sumario_S11__D4_C11_JB.txt.seg_S20, 0.0, 0, 0, NOT_RELATION, 0.4, 0.6694214876033058, sim
sumario_S10__D4_C10_JB.txt.seg_S8, 0.0, 0, 0, NOT_RELATION, 0.2222222222222222, 0.57847533632287, nao
sumario_S11__D4_C11_JB.txt.seg_S22, 0.0625, 0, 0, NOT_RELATION, 0.3, 0.2809917355371901, nao
sumario_S11__D4_C11_JB.txt.seg_S23, 0.0, 0, 0, NOT_RELATION, 0.3, 0.7107438016528925, nao
sumario_S11__D4_C11_JB.txt.seg_S24, 0.0625, 0, 0, NOT_RELATION, 0.3, 0.2231404958677686, nao
sumario_S11__D4_C11_JB.txt.seg_S25, 0.0, 0, 0, NOT_RELATION, 0.2, 0.29651162790697677, nao
sumario_S11__D4_C11_JB.txt.seg_S26, 0.0, 0, 0, NOT_RELATION, 0.2, 0.3140495867768595, nao
sumario_S11__D4_C11_JB.txt.seg_S27, 0.125, 0, 0, NOT_RELATION, 0.2, 0.1652892561983471, nao
sumario_S10__D4_C10_JB.txt.seg_S1, 0.0, 0, 0, NOT_RELATION, 1.0, 0.584070796460177, nao
sumario_S11__D4_C11_JB.txt.seg_S29, 0.125, 0, 0, NOT_RELATION, 0.1, 0.25766871165644173, nao
sumario_S10__D4_C10_JB.txt.seg_S3, 0.0, 0, 0, NOT_RELATION, 0.7777777777777778, 0.5523809523809524, nao
sumario_S10__D4_C10_JB.txt.seg_S2, 0.0, 0, 0, NOT_RELATION, 0.8888888888888888, 0.4777777777777778, nao
sumario_S10__D4_C10_JB.txt.seg_S5, 0.0, 0, 0, NOT_RELATION, 0.5555555555555556, 0.6977491961414791, nao
sumario_S10__D4_C10_JB.txt.seg_S4, 0.0, 0, 0, NOT_RELATION, 0.6666666666666666, 0.46285714285714286, nao
sumario_S10__D4_C10_JB.txt.seg_S7, 0.0, 0, 0, NOT_RELATION, 0.3333333333333333, 0.35172413793103446, nao
sumario_S10__D4_C10_JB.txt.seg_S6, 0.0, 0, 0, NOT_RELATION, 0.4444444444444444, 0.6083333333333333, nao
sumario_S2__D1_C12_Folha.txt.seg_S9, 0.05555555555555555, 0, 0, NOT_RELATION, 0.3333333333333333, 0.26804123711340205, nao
sumario_S2__D1_C12_Folha.txt.seg_S8, 0.0, 0, 0, NOT_RELATION, 0.3333333333333333, 0.1619718309859155, sim
sumario_S2__D1_C12_Folha.txt.seg_S5, 0.05555555555555555, 0, 0, NOT_RELATION, 0.0, 0.013888888888888888, nao
sumario_S2__D1_C12_Folha.txt.seg_S4, 0.1111111111111111, 0, 0, NOT_RELATION, 0.0, 0.34507042253521125, nao
sumario_S2__D1_C12_Folha.txt.seg_S7, 0.0, 0, 0, NOT_RELATION, 0.3333333333333333, 0.04929577464788732, nao
sumario_S2__D1_C12_Folha.txt.seg_S6, 0.0, 0, 0, NOT_RELATION, 0.0, 0.5103448275862069, nao
sumario_S2__D1_C12_Folha.txt.seg_S1, 0.05555555555555555, 0, 0, NOT_RELATION, 0.0, 0.42276422764227645, nao
sumario_S2__D1_C12_Folha.txt.seg_S3, 0.05555555555555555, 0, 0, NOT_RELATION, 0.3333333333333333, 0.19318181818181818, nao
sumario_S2__D1_C12_Folha.txt.seg_S2, 0.2222222222222222, 0, 0, NOT_RELATION, 0.3333333333333333, 0.4204081632653061, sim
sumario_S6__D2_C2_Estadao.txt.seg_S19, 0.1, 0, 0, NOT_RELATION, 0.16666666666666666, 0.1111111111111111, nao
sumario_S6__D2_C2_Estadao.txt.seg_S18, 0.1, 0, 0, NOT_RELATION, 0.0, 0.11811023622047244, nao
sumario_S6__D2_C2_Estadao.txt.seg_S11, 0.0, 0, 0, NOT_RELATION, 0.3333333333333333, 0.5357142857142857, nao
sumario_S6__D2_C2_Estadao.txt.seg_S10, 0.5, 0, 1, REDUNDANCIA, 0.3333333333333333, 0.13178294573643412, nao
sumario_S6__D2_C2_Estadao.txt.seg_S13, 0.1, 0, 0, NOT_RELATION, 0.16666666666666666, 0.19642857142857142, nao
sumario_S6__D2_C2_Estadao.txt.seg_S12, 0.0, 0, 0, NOT_RELATION, 0.3333333333333333, 0.4375, nao
sumario_S6__D2_C2_Estadao.txt.seg_S15, 0.0, 0, 0, NOT_RELATION, 0.16666666666666666, 0.39285714285714285, nao
sumario_S5__D2_C2_Estadao.txt.seg_S5, 0.2222222222222222, 1, 0, NOT_RELATION, 0.5, 0.4461538461538462, nao
sumario_S6__D2_C2_Estadao.txt.seg_S17, 0.0, 0, 0, NOT_RELATION, 0.0, 0.125, nao
sumario_S6__D2_C2_Estadao.txt.seg_S16, 0.0, 0, 0, NOT_RELATION, 0.0, 0.35714285714285715, nao
sumario_S2__D1_C45_Folha.txt.seg_S9, 0.06451612903225806, 0, 0, NOT_RELATION, 0.16666666666666666, 0.6129032258064516, nao
sumario_S2__D1_C45_Folha.txt.seg_S8, 0.0, 1, 0, NOT_RELATION, 0.16666666666666666, 0.8161290322580645, nao
sumario_S3__D4_C36_JB.txt.seg_S25, 0.0, 0, 0, NOT_RELATION, 0.46153846153846156, 0.13513513513513514, nao
sumario_S3__D4_C36_JB.txt.seg_S24, 0.0, 0, 0, NOT_RELATION, 0.38461538461538464, 0.703125, nao
sumario_S3__D4_C36_JB.txt.seg_S23, 0.0, 0, 0, NOT_RELATION, 0.38461538461538464, 0.36633663366336633, nao
sumario_S3__D4_C36_JB.txt.seg_S22, 0.0, 0, 0, NOT_RELATION, 0.38461538461538464, 0.08571428571428572, nao
sumario_S3__D4_C36_JB.txt.seg_S21, 0.0, 0, 0, NOT_RELATION, 0.3076923076923077, 0.5076923076923077, nao
sumario_S3__D4_C36_JB.txt.seg_S20, 0.0, 0, 0, NOT_RELATION, 0.3076923076923077, 0.6342857142857142, nao
sumario_S2__D1_C45_Folha.txt.seg_S1, 0.0967741935483871, 1, 0, NOT_RELATION, 0.0, 0.36774193548387096, nao
sumario_S2__D1_C45_Folha.txt.seg_S3, 0.41935483870967744, 1, 1, REDUNDANCIA, 0.16666666666666666, 0.667741935483871, sim
sumario_S2__D1_C45_Folha.txt.seg_S2, 0.0, 1, 0, NOT_RELATION, 0.16666666666666666, 0.18064516129032257, nao
sumario_S2__D1_C45_Folha.txt.seg_S5, 0.12903225806451613, 1, 0, NOT_RELATION, 0.0, 0.667741935483871, nao
sumario_S2__D1_C45_Folha.txt.seg_S4, 0.41935483870967744, 2, 1, REDUNDANCIA, 0.0, 0.11290322580645161, sim
sumario_S2__D1_C45_Folha.txt.seg_S7, 0.06451612903225806, 0, 0, NOT_RELATION, 0.16666666666666666, 0.25483870967741934, nao
sumario_S2__D1_C45_Folha.txt.seg_S6, 0.03225806451612903, 0, 0, NOT_RELATION, 0.0, 0.8903225806451613, nao
sumario_S8__D1_C21_Estadao.txt.seg_S8, 0.3076923076923077, 0, 1, REDUNDANCIA, 0.0, 0.1958041958041958, nao
sumario_S5__D2_C2_Estadao.txt.seg_S2, 0.0, 0, 0, NOT_RELATION, 0.0, 0.5462962962962963, nao
sumario_S8__D3_C10_OGlobo.txt.seg_S4, 0.0, 0, 0, NOT_RELATION, 0.0, 0.13392857142857142, nao
sumario_S8__D3_C10_OGlobo.txt.seg_S5, 0.09090909090909091, 0, 0, NOT_RELATION, 0.2, 0.35714285714285715, nao
sumario_S2__D1_C6_Folha.txt.seg_S3, 0.0, 0, 0, NOT_RELATION, 0.0, 0.3355263157894737, nao
sumario_S8__D2_C21_OGlobo.txt.seg_S9, 0.07692307692307693, 0, 0, NOT_RELATION, 0.7142857142857143, 0.33796296296296297, nao
sumario_S8__D2_C21_OGlobo.txt.seg_S8, 0.07692307692307693, 0, 0, NOT_RELATION, 0.7142857142857143, 0.3986013986013986, nao
sumario_S1__D2_C31_Estadao.txt.seg_S3, 0.13333333333333333, 0, 0, NOT_RELATION, 0.5, 0.6554054054054054, nao
sumario_S1__D2_C31_Estadao.txt.seg_S2, 0.26666666666666666, 0, 0, NOT_RELATION, 0.0, 0.013513513513513514, sim
sumario_S1__D2_C31_Estadao.txt.seg_S1, 0.8666666666666667, 0, 1, REDUNDANCIA, 0.0, 0.3051643192488263, sim
sumario_S8__D2_C21_OGlobo.txt.seg_S6, 0.0, 0, 0, NOT_RELATION, 0.42857142857142855, 0.5944055944055944, nao
sumario_S8__D2_C21_OGlobo.txt.seg_S1, 0.15384615384615385, 0, 0, NOT_RELATION, 0.2857142857142857, 0.17341040462427745, nao
sumario_S1__D2_C31_Estadao.txt.seg_S6, 0.06666666666666667, 1, 0, NOT_RELATION, 1.0, 0.19594594594594594, nao
sumario_S1__D2_C31_Estadao.txt.seg_S5, 0.06666666666666667, 0, 0, NOT_RELATION, 1.0, 0.14189189189189189, nao
sumario_S1__D2_C31_Estadao.txt.seg_S4, 0.13333333333333333, 0, 0, NOT_RELATION, 0.5, 0.28378378378378377, nao
sumario_S3__D1_C23_Folha.txt.seg_S6, 0.0, 0, 0, NOT_RELATION, 0.0, 0.5299145299145299, nao
sumario_S3__D1_C23_Folha.txt.seg_S7, 0.07692307692307693, 1, 0, NOT_RELATION, 0.2, 0.3418803418803419, nao
sumario_S3__D1_C23_Folha.txt.seg_S4, 0.0, 0, 0, NOT_RELATION, 0.2, 0.02564102564102564, nao
sumario_S3__D1_C23_Folha.txt.seg_S5, 0.0, 0, 0, NOT_RELATION, 0.0, 0.46153846153846156, nao
sumario_S3__D1_C23_Folha.txt.seg_S2, 0.0, 0, 0, NOT_RELATION, 0.0, 0.5982905982905983, nao
sumario_S8__D3_C10_OGlobo.txt.seg_S2, 0.0, 0, 0, NOT_RELATION, 0.4, 0.26785714285714285, nao
sumario_S3__D1_C23_Folha.txt.seg_S1, 0.15384615384615385, 0, 0, NOT_RELATION, 0.2, 0.21476510067114093, nao
sumario_S8__D3_C10_OGlobo.txt.seg_S3, 0.0, 0, 0, NOT_RELATION, 0.2, 0.48214285714285715, nao
sumario_S3__D1_C23_Folha.txt.seg_S8, 0.07692307692307693, 2, 0, NOT_RELATION, 0.2, 0.49572649572649574, nao
sumario_S3__D1_C23_Folha.txt.seg_S9, 0.0, 0, 0, NOT_RELATION, 0.4, 0.3333333333333333, nao
sumario_S11__D2_C33_Estadao.txt.seg_S12, 0.0, 0, 0, NOT_RELATION, 0.5833333333333334, 0.03076923076923077, nao
sumario_S11__D2_C27_Estadao.txt.seg_S3, 0.0, 0, 0, NOT_RELATION, 0.7272727272727273, 0.6483516483516484, nao
sumario_S11__D4_C27_JB.txt.seg_S5, 0.0, 0, 0, NOT_RELATION, 0.09090909090909091, 0.4175824175824176, nao
sumario_S1__D4_C10_JB.txt.seg_S6, 0.1, 0, 0, NOT_RELATION, 0.5555555555555556, 0.16666666666666666, nao
sumario_S1__D4_C10_JB.txt.seg_S7, 0.05, 0, 0, NOT_RELATION, 0.6666666666666666, 0.275, nao
sumario_S1__D4_C10_JB.txt.seg_S4, 0.35, 0, 1, REDUNDANCIA, 0.3333333333333333, 0.125, nao
sumario_S1__D4_C10_JB.txt.seg_S5, 0.1, 0, 0, NOT_RELATION, 0.4444444444444444, 0.35691318327974275, nao
sumario_S3__D3_C39_OGlobo.txt.seg_S12, 0.0625, 1, 0, NOT_RELATION, 0.0, 0.11940298507462686, nao
sumario_S1__D4_C10_JB.txt.seg_S3, 0.15, 0, 0, NOT_RELATION, 0.2222222222222222, 0.047619047619047616, nao
sumario_S3__D3_C39_OGlobo.txt.seg_S10, 0.0625, 1, 0, NOT_RELATION, 0.0, 0.02824858757062147, nao
sumario_S1__D4_C10_JB.txt.seg_S1, 0.25, 1, 1, REDUNDANCIA, 0.0, 0.11504424778761062, sim
sumario_S1__D4_C10_JB.txt.seg_S8, 0.0, 0, 0, NOT_RELATION, 0.7777777777777778, 0.1031390134529148, nao
sumario_S1__D4_C10_JB.txt.seg_S9, 0.05, 0, 0, NOT_RELATION, 0.8888888888888888, 0.2248062015503876, nao
sumario_S2__D4_C15_JB.txt.seg_S1, 0.3333333333333333, 0, 0, NOT_RELATION, 0.2, 0.5508021390374331, nao
sumario_S2__D4_C15_JB.txt.seg_S2, 0.3333333333333333, 0, 1, COMPLEMENTO, 0.0, 0.4246575342465753, sim
sumario_S2__D4_C15_JB.txt.seg_S3, 0.1111111111111111, 0, 1, COMPLEMENTO, 0.2, 0.14285714285714285, nao
sumario_S2__D4_C15_JB.txt.seg_S4, 0.4444444444444444, 0, 1, REDUNDANCIA, 0.4, 0.5531914893617021, sim
sumario_S2__D4_C15_JB.txt.seg_S5, 0.1111111111111111, 0, 0, NOT_RELATION, 0.6, 0.30578512396694213, nao
sumario_S2__D4_C15_JB.txt.seg_S6, 0.0, 0, 0, NOT_RELATION, 0.8, 0.07692307692307693, nao
sumario_S2__D4_C15_JB.txt.seg_S7, 0.1111111111111111, 0, 0, NOT_RELATION, 1.0, 0.4716981132075472, nao
sumario_S7__D3_C34_JB.txt.seg_S5, 0.0, 0, 0, NOT_RELATION, 0.4, 0.18556701030927836, nao
sumario_S7__D3_C34_JB.txt.seg_S4, 0.13333333333333333, 1, 0, NOT_RELATION, 0.6, 0.5752688172043011, nao
sumario_S7__D3_C34_JB.txt.seg_S6, 0.9333333333333333, 0, 0, NOT_RELATION, 0.2, 0.10759493670886076, sim
sumario_S7__D3_C34_JB.txt.seg_S1, 0.0, 1, 0, NOT_RELATION, 1.0, 0.14556962025316456, nao
sumario_S7__D3_C34_JB.txt.seg_S3, 0.0, 0, 0, NOT_RELATION, 0.8, 0.44936708860759494, nao
sumario_S7__D3_C34_JB.txt.seg_S2, 0.06666666666666667, 0, 0, NOT_RELATION, 1.0, 0.0125, nao
sumario_S1__D1_C28_Folha.txt.seg_S5, 0.0, 0, 0, NOT_RELATION, 0.3333333333333333, 0.05154639175257732, nao
sumario_S1__D1_C28_Folha.txt.seg_S4, 0.0, 0, 0, NOT_RELATION, 0.0, 0.4891304347826087, nao
sumario_S1__D1_C28_Folha.txt.seg_S7, 0.0, 0, 0, NOT_RELATION, 0.3333333333333333, 0.17857142857142858, nao
sumario_S1__D1_C28_Folha.txt.seg_S6, 0.0, 0, 0, NOT_RELATION, 0.3333333333333333, 0.532608695652174, nao
sumario_S1__D1_C28_Folha.txt.seg_S1, 1.0, 0, 1, REDUNDANCIA, 0.0, 0.0, sim
sumario_S8__D1_C50_Folha.txt.seg_S8, 0.0, 0, 0, NOT_RELATION, 0.7142857142857143, 0.7349397590361446, nao
sumario_S1__D1_C28_Folha.txt.seg_S3, 0.125, 0, 0, NOT_RELATION, 0.0, 0.32608695652173914, nao
sumario_S1__D1_C28_Folha.txt.seg_S2, 0.0, 0, 0, NOT_RELATION, 0.0, 0.42138364779874216, nao
sumario_S8__D1_C50_Folha.txt.seg_S5, 0.07142857142857142, 1, 0, NOT_RELATION, 0.2857142857142857, 0.04819277108433735, nao
sumario_S8__D1_C50_Folha.txt.seg_S4, 0.14285714285714285, 0, 0, NOT_RELATION, 0.14285714285714285, 0.25301204819277107, nao
sumario_S8__D1_C50_Folha.txt.seg_S7, 0.07142857142857142, 0, 0, NOT_RELATION, 0.5714285714285714, 0.12048192771084337, nao
sumario_S8__D1_C50_Folha.txt.seg_S6, 0.0, 0, 0, NOT_RELATION, 0.42857142857142855, 0.5120481927710844, nao
sumario_S8__D1_C50_Folha.txt.seg_S1, 0.07142857142857142, 0, 0, NOT_RELATION, 0.2857142857142857, 0.3688212927756654, nao
sumario_S1__D1_C28_Folha.txt.seg_S8, 0.125, 0, 0, NOT_RELATION, 0.3333333333333333, 0.17391304347826086, nao
sumario_S8__D1_C50_Folha.txt.seg_S3, 0.0, 0, 0, NOT_RELATION, 0.0, 0.7530120481927711, nao
sumario_S8__D1_C50_Folha.txt.seg_S2, 0.0, 0, 0, NOT_RELATION, 0.14285714285714285, 0.42168674698795183, nao
sumario_S3__D4_C27_JB.txt.seg_S34, 0.06666666666666667, 0, 0, NOT_RELATION, 0.8181818181818182, 0.3111111111111111, nao
sumario_S5__D1_C42_Folha.txt.seg_S15, 0.0625, 0, 0, NOT_RELATION, 0.0, 0.2871287128712871, nao
sumario_S5__D1_C8_Estadao.txt.seg_S6, 0.0, 0, 0, NOT_RELATION, 0.2, 0.5620437956204379, nao
sumario_S5__D1_C8_Estadao.txt.seg_S5, 0.0, 1, 0, NOT_RELATION, 0.0, 0.4117647058823529, nao
sumario_S5__D1_C8_Estadao.txt.seg_S4, 0.125, 0, 0, NOT_RELATION, 0.2, 0.3877551020408163, nao
sumario_S5__D1_C8_Estadao.txt.seg_S3, 0.0, 0, 0, NOT_RELATION, 0.4, 0.23076923076923078, nao
sumario_S5__D1_C8_Estadao.txt.seg_S2, 0.0, 1, 0, NOT_RELATION, 0.6, 0.13043478260869565, nao
sumario_S5__D1_C8_Estadao.txt.seg_S1, 0.375, 0, 1, REDUNDANCIA, 0.8, 0.7489539748953975, nao
sumario_S5__D2_C34_Estadao.txt.seg_S4, 0.29411764705882354, 0, 1, REDUNDANCIA, 0.2857142857142857, 0.23076923076923078, sim
sumario_S5__D1_C8_Estadao.txt.seg_S9, 0.0, 0, 0, NOT_RELATION, 0.8, 0.05, nao
sumario_S5__D2_C34_Estadao.txt.seg_S5, 0.17647058823529413, 0, 0, NOT_RELATION, 0.42857142857142855, 0.2867132867132867, sim
sumario_S8__D3_C18_GPovo.txt.seg_S6, 0.0, 0, 0, NOT_RELATION, 0.25, 0.5833333333333334, nao
sumario_S8__D3_C18_GPovo.txt.seg_S7, 0.0, 0, 0, NOT_RELATION, 0.125, 0.1111111111111111, nao
sumario_S8__D3_C18_GPovo.txt.seg_S4, 0.0, 0, 0, NOT_RELATION, 0.5, 0.24444444444444444, nao
sumario_S8__D3_C18_GPovo.txt.seg_S5, 0.14285714285714285, 0, 0, NOT_RELATION, 0.375, 0.4, nao
sumario_S8__D3_C18_GPovo.txt.seg_S2, 0.0, 0, 0, NOT_RELATION, 0.75, 0.5666666666666667, nao
sumario_S8__D3_C18_GPovo.txt.seg_S3, 0.14285714285714285, 0, 0, NOT_RELATION, 0.625, 0.14444444444444443, nao
sumario_S9__D2_C27_Estadao.txt.seg_S18, 0.16666666666666666, 0, 0, NOT_RELATION, 0.8181818181818182, 0.6, nao
sumario_S8__D3_C18_GPovo.txt.seg_S1, 0.14285714285714285, 0, 0, NOT_RELATION, 0.875, 0.2682926829268293, nao
sumario_S2__D4_C40_JB.txt.seg_S2, 0.0, 0, 0, NOT_RELATION, 0.0, 0.408, nao
sumario_S2__D4_C40_JB.txt.seg_S3, 0.06666666666666667, 0, 1, COMPLEMENTO, 0.3333333333333333, 0.304, nao
sumario_S9__D2_C27_Estadao.txt.seg_S14, 0.0, 0, 0, NOT_RELATION, 0.45454545454545453, 0.6195652173913043, nao
sumario_S2__D4_C40_JB.txt.seg_S1, 0.26666666666666666, 0, 1, COMPLEMENTO, 0.3333333333333333, 0.463519313304721, sim
sumario_S9__D2_C27_Estadao.txt.seg_S12, 0.5, 0, 1, REDUNDANCIA, 0.2727272727272727, 0.4682080924855491, sim
sumario_S9__D2_C27_Estadao.txt.seg_S13, 0.0, 0, 0, NOT_RELATION, 0.36363636363636365, 0.7391304347826086, nao
sumario_S8__D3_C18_GPovo.txt.seg_S8, 0.0, 0, 0, NOT_RELATION, 0.0, 0.03225806451612903, nao
sumario_S2__D4_C40_JB.txt.seg_S5, 0.0, 0, 0, NOT_RELATION, 1.0, 0.2647058823529412, nao
sumario_S6__D2_C18_Estadao.txt.seg_S31, 0.0, 0, 0, NOT_RELATION, 0.25, 0.03614457831325301, nao
sumario_S6__D2_C18_Estadao.txt.seg_S30, 0.0, 1, 0, NOT_RELATION, 0.25, 0.4326241134751773, nao
sumario_S6__D2_C18_Estadao.txt.seg_S33, 0.0, 0, 0, NOT_RELATION, 0.375, 0.6330275229357798, nao
sumario_S6__D2_C18_Estadao.txt.seg_S32, 0.1111111111111111, 0, 0, NOT_RELATION, 0.25, 0.3798449612403101, nao
sumario_S6__D2_C18_Estadao.txt.seg_S35, 0.0, 0, 0, NOT_RELATION, 0.375, 0.6396396396396397, nao
sumario_S6__D2_C18_Estadao.txt.seg_S34, 0.0, 0, 0, NOT_RELATION, 0.375, 0.23076923076923078, nao
sumario_S6__D2_C18_Estadao.txt.seg_S37, 0.1111111111111111, 0, 0, NOT_RELATION, 0.5, 0.09090909090909091, nao
sumario_S6__D2_C18_Estadao.txt.seg_S36, 0.0, 0, 0, NOT_RELATION, 0.375, 0.3125, nao
sumario_S5__D2_C34_Estadao.txt.seg_S12, 0.058823529411764705, 0, 0, NOT_RELATION, 0.2857142857142857, 0.3356643356643357, nao
sumario_S5__D2_C34_Estadao.txt.seg_S13, 0.058823529411764705, 0, 0, NOT_RELATION, 0.14285714285714285, 0.5944055944055944, nao
sumario_S5__D2_C34_Estadao.txt.seg_S10, 0.0, 0, 0, NOT_RELATION, 0.2857142857142857, 0.5034965034965035, nao
sumario_S5__D2_C34_Estadao.txt.seg_S11, 0.058823529411764705, 0, 0, NOT_RELATION, 0.2857142857142857, 0.40559440559440557, nao
sumario_S5__D2_C34_Estadao.txt.seg_S16, 0.0, 0, 0, NOT_RELATION, 0.14285714285714285, 0.2517482517482518, nao
sumario_S5__D2_C34_Estadao.txt.seg_S17, 0.0, 0, 0, NOT_RELATION, 0.0, 0.3006993006993007, nao
sumario_S5__D2_C34_Estadao.txt.seg_S14, 0.058823529411764705, 0, 0, NOT_RELATION, 0.14285714285714285, 0.013793103448275862, nao
sumario_S5__D2_C34_Estadao.txt.seg_S15, 0.058823529411764705, 0, 0, NOT_RELATION, 0.14285714285714285, 0.43356643356643354, nao
sumario_S6__D4_C10_JB.txt.seg_S14, 0.0, 1, 0, NOT_RELATION, 0.8888888888888888, 0.20437956204379562, nao
sumario_S1__D1_C23_Folha.txt.seg_S7, 0.047619047619047616, 0, 0, NOT_RELATION, 0.6, 0.615, nao
sumario_S6__D4_C10_JB.txt.seg_S11, 0.0, 0, 0, NOT_RELATION, 0.5555555555555556, 0.5495867768595041, nao
sumario_S6__D4_C10_JB.txt.seg_S10, 0.0, 0, 0, NOT_RELATION, 0.4444444444444444, 0.38764044943820225, nao
sumario_S6__D4_C10_JB.txt.seg_S13, 0.0, 0, 0, NOT_RELATION, 0.7777777777777778, 0.5281385281385281, nao
sumario_S6__D4_C10_JB.txt.seg_S12, 0.09090909090909091, 0, 0, NOT_RELATION, 0.6666666666666666, 0.3393939393939394, nao
sumario_S1__D1_C23_Folha.txt.seg_S1, 0.3333333333333333, 2, 1, REDUNDANCIA, 0.0, 0.255, sim
sumario_S1__D1_C23_Folha.txt.seg_S3, 0.0, 0, 0, NOT_RELATION, 0.2, 0.53, nao
sumario_S5__D2_C24_Estadao.txt.seg_S14, 0.0, 0, 0, NOT_RELATION, 0.0, 0.7984496124031008, nao
sumario_S5__D2_C24_Estadao.txt.seg_S11, 0.0, 0, 0, NOT_RELATION, 0.25, 0.031007751937984496, nao
sumario_S5__D2_C24_Estadao.txt.seg_S10, 0.0, 0, 0, NOT_RELATION, 0.25, 0.2868217054263566, nao
sumario_S5__D2_C24_Estadao.txt.seg_S13, 0.0, 1, 0, NOT_RELATION, 0.0, 0.03875968992248062, nao
sumario_S5__D2_C24_Estadao.txt.seg_S12, 0.07692307692307693, 0, 0, NOT_RELATION, 0.25, 0.4342105263157895, nao
sumario_S4__D2_C37_GPovo.txt.seg_S8, 0.0, 0, 0, NOT_RELATION, 0.0, 0.4460431654676259, nao
sumario_S9__D2_C48_Estadao.txt.seg_S9, 0.0, 0, 0, NOT_RELATION, 0.5, 0.6558139534883721, nao
sumario_S6__D4_C11_JB.txt.seg_S18, 0.0, 0, 0, NOT_RELATION, 0.0, 0.3333333333333333, nao
sumario_S4__D2_C37_GPovo.txt.seg_S9, 0.0, 0, 0, NOT_RELATION, 0.25, 0.3418803418803419, nao
sumario_S1__D1_C25_Folha.txt.seg_S2, 0.0, 0, 0, NOT_RELATION, 0.0, 0.014925373134328358, nao
sumario_S6__D4_C11_JB.txt.seg_S12, 0.0, 0, 0, NOT_RELATION, 0.2, 0.1111111111111111, nao
sumario_S6__D4_C11_JB.txt.seg_S13, 0.0, 0, 0, NOT_RELATION, 0.1, 0.34146341463414637, nao
sumario_S6__D4_C11_JB.txt.seg_S10, 0.0, 0, 0, NOT_RELATION, 0.2, 0.41935483870967744, nao
sumario_S6__D4_C11_JB.txt.seg_S11, 0.0, 0, 0, NOT_RELATION, 0.2, 0.5304347826086957, nao
sumario_S6__D4_C11_JB.txt.seg_S16, 0.0, 0, 0, NOT_RELATION, 0.0, 0.6197183098591549, nao
sumario_S4__D3_C46_OGlobo.txt.seg_S10, 0.3333333333333333, 0, 0, NOT_RELATION, 0.25, 0.6433566433566433, nao
sumario_S6__D4_C11_JB.txt.seg_S14, 0.0, 0, 0, NOT_RELATION, 0.1, 0.660377358490566, nao
sumario_S6__D4_C11_JB.txt.seg_S15, 0.0, 0, 0, NOT_RELATION, 0.1, 0.18181818181818182, nao
sumario_S7__D3_C32_JB.txt.seg_S17, 0.0, 0, 0, NOT_RELATION, 0.25, 0.39814814814814814, nao
sumario_S2__D4_C20_JB.txt.seg_S1, 0.0625, 0, 0, NOT_RELATION, 0.0, 0.22929936305732485, nao
sumario_S2__D4_C20_JB.txt.seg_S2, 0.0625, 0, 0, NOT_RELATION, 0.5, 0.40764331210191085, nao
sumario_S2__D4_C20_JB.txt.seg_S3, 0.0625, 0, 0, NOT_RELATION, 0.5, 0.42038216560509556, nao
sumario_S7__D3_C32_JB.txt.seg_S13, 0.0, 0, 0, NOT_RELATION, 0.0, 0.2153846153846154, nao
sumario_S7__D3_C32_JB.txt.seg_S12, 0.0, 0, 0, NOT_RELATION, 0.125, 0.36923076923076925, nao
sumario_S7__D3_C32_JB.txt.seg_S11, 0.0, 0, 0, NOT_RELATION, 0.125, 0.5149253731343284, nao
sumario_S7__D3_C32_JB.txt.seg_S10, 0.0, 0, 0, NOT_RELATION, 0.25, 0.3564356435643564, nao
sumario_S1__D5_C41_GPovo.txt.seg_S1, 0.11764705882352941, 1, 0, NOT_RELATION, 0.0, 0.35233160621761656, nao
sumario_S1__D5_C41_GPovo.txt.seg_S3, 0.0, 0, 0, NOT_RELATION, 0.0, 0.20207253886010362, nao
sumario_S1__D5_C41_GPovo.txt.seg_S2, 0.23529411764705882, 0, 1, COMPLEMENTO, 0.0, 0.40414507772020725, nao
sumario_S1__D5_C41_GPovo.txt.seg_S5, 0.11764705882352941, 0, 0, NOT_RELATION, 0.2, 0.5803108808290155, nao
sumario_S1__D5_C41_GPovo.txt.seg_S4, 0.058823529411764705, 0, 0, NOT_RELATION, 0.0, 0.6321243523316062, nao
sumario_S7__D3_C32_JB.txt.seg_S19, 0.0, 0, 0, NOT_RELATION, 0.375, 0.3925233644859813, nao
sumario_S7__D3_C32_JB.txt.seg_S18, 0.0, 0, 0, NOT_RELATION, 0.25, 0.41964285714285715, nao
sumario_S12__D3_C36_OGlobo.txt.seg_S4, 0.0, 0, 0, NOT_RELATION, 0.6153846153846154, 0.015625, nao
sumario_S12__D3_C36_OGlobo.txt.seg_S5, 0.0, 0, 0, NOT_RELATION, 0.5384615384615384, 0.03076923076923077, nao
sumario_S12__D3_C36_OGlobo.txt.seg_S6, 0.0, 0, 0, NOT_RELATION, 0.46153846153846156, 0.3968253968253968, nao
sumario_S12__D3_C36_OGlobo.txt.seg_S7, 0.0, 1, 0, NOT_RELATION, 0.38461538461538464, 0.3968253968253968, nao
sumario_S12__D3_C36_OGlobo.txt.seg_S1, 0.14285714285714285, 0, 0, NOT_RELATION, 0.8461538461538461, 0.5116279069767442, nao
